id_iklan,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,deskripsi_bersih,judul_bersih
948003003,Volkswagen Tiguan All Space Hitam 2022 TdpMurmer Ori Menarik Bu Record,"DATENG COCOK DEAL BAYAR

Volkswagen Tiguan All Space Hitam 2022
Nik 2022

Pajak April 2027
KM 80Rban Service Record
Nopol B Jakarta Genap
Mobil Enak Semua Original
Boleh cek bengkel mana saja

CASH 293Juta Saja Negoo
CREDIT 283 Juta Saja

TDp 20juta Angsuran 8,250jt x 47 bulan
TDp 20juta Angsuran 7,270jt x 59 bulan

Murah Kan??? Buruan GassKeun.
- Domisili Luar Kota
- KTP Luar Kota

ikuti iG kami di mobil auto zir
dan youtube kami AutoZir

Lokasi Ketik Auto Zir JAKARTA di Googlemaps / Waze Lgsg sampai

Jalan Raya I Gusti Ngurah Rai No.4C. Buaran, Klender, Jakarta Timur.
Depan Halte BUSWAY Kampung Sumur Persis Jakarta Timur.
Deket Stasiun Klender Jakarta Timur

Tersedia 100 Unit Lain nya, Terima Kasih",Volkswagen,Tiguan,2022,manual,82500,283000000,dateng cocok deal bayar volkswagen tiguan all space hitam 2022 nik 2022 pajak april 2027 kilometer 80rban service record nopol b jakarta genap mobil enak semua original boleh cek bengkel mana saja tunai 293juta saja negoo credit 283 juta saja tdp 20juta angsuran 8250jt x 47 bulan tdp 20juta angsuran 7270jt x 59 bulan murah kan buruan gasskeun domisili luar kota ktp luar kota ikuti ig kami di mobil auto zir dan youtube kami autozir lokasi ketik auto zir jakarta di googlemaps waze lgsg sampai jalan raya i gusti ngurah rai no4c buaran klender jakarta timur depan halte busway kampung sumur persis jakarta timur deket stasiun klender jakarta timur tersedia 100 unit lain nya terima kasih,volkswagen tiguan all space hitam 2022 tdpmurmer orisinil menarik butuh uang record
948284517,Maserati Levante S nik 2017,"Maserati levante S gran lusso 
Nik 2017
Velg vossen 22
- warna biru
- mesin dan matik bagus
- interior rapih
- kelistrikan berfungsi normal
- kondisi prima
- siap pakai
- cash kredit

poins auto gallery 
jl RS Fatmawati no 6g 
samping pom bensin Pertamina asem 
jakarta selatan",Maserati,Lainnya,2017,manual,22500,1475000000,maserati levante s gran lusso nik 2017 velg vossen 22 warna biru mesin dan matik bagus interior rapih kelistrikan berfungsi normal kondisi prima siap pakai tunai kredit poins auto gallery jl rs fatmawati no 6g samping pom bensin pertamina asem jakarta selatan,maserati levante s nik 2017
947740393,BMW X7 Xdrive40i XLine 2023 Hitam Km20rb D1858AKL,"BMW X7 Xdrive40i XLine 2023

- New Model
- New Profile iDrive-8
- Panoramic
- Moonroof
- Audio Bowers & Wilkins
- GPS Indonesia
- Power Back Door
- Km 20.000 Antik (12.000 Miles)
- Warna Hitam
- Nopol D Genap
- Pajak 04-2027
- Tangan 1 Dari Baru
- Atas Nama Perorangan
- Nik 2023
- Full Warranty 10-03-2028
- Free Service 27-02-2028
- Perlengkapan Kendaraan Komplit
- Dijamin Kondisi Istimewa

GARANSI :
1. Keabsahan Dokumen Kendaraan
2. Mobil tidak bekas tabrakan & tidak bekas banjir
3. Bisa di cek mesin, electrical, dan history service sebelumnya di bengkel resmi / ATPM

Harga Kredit 1.625
Harga Cash 1.750

Silakan cek stok dan follow IG kami :
@lbautosunter
@lbauto_official


LB AUTO BINTARO
Bursa Mobil Bintaro Blok A28 dan A29

LB AUTO SUNTER
(Masuk dari pintu 1)
Bursa Otomotif Sunter
Blok J8-10 & Blok KA2-8
Jl Yos Sudarso Kav 87-88, Jakarta Utara",Bmw,X7,2023,manual,17500,1625000000,bmw x7 xdrive40i xline 2023 new model new profile idrive8 panoramic moonroof audio bowers wilkins gps indonesia power back door kilometer 20000 antik 12000 miles warna hitam nopol d genap pajak 042027 tangan 1 dari baru atas nama perorangan nik 2023 full warranty 10032028 free service 27022028 perlengkapan kendaraan lengkap dijamin kondisi istimewa garansi 1 keabsahan dokumen kendaraan 2 mobil tidak bekas tabrakan tidak bekas banjir 3 bisa di cek mesin electrical dan history service sebelumnya di bengkel resmi atpm harga kredit 1625 harga tunai 1750 silakan cek stok dan follow ig kami lbautosunter lbautoofficial lb auto bintaro bursa mobil bintaro blok a28 dan a29 lb auto sunter masuk dari pintu 1 bursa otomotif sunter blok j810 blok ka28 jl yos sudarso kav 8788 jakarta utara,bmw x7 xdrive40i xline 2023 hitam km20rb d1858akl
948284348,TOYOTA YARIS CROSS 1.5 S GR TSS HYBRID 2023,"TOYOTA YARIS CROSS 1.5 S GR TSS HYBRID TAHUN 2023

SPESIFIKASI :

- Transmisi Automatic
- Warna putih
- Plat B
- NIK 2023
- Pajak 04.27
- KM 24 Rb
- AC sangat dingin
- Mesin Aman 
- Kaki kaki aman
- Interior sangat terawat
- Body mulus

Kondisi mobil di jamin dalam kondisi terbaik dan pastinya bebas laka dan banjir .
Jadi langsung siap di bawa pulang dan nikmat kenyamanan dari mobil ini.

Pembayaran :
- Harga CASH bisa by WA
- Harga Kredit OTR 315 Juta 

Terima :
Jual-Beli-Tukar-Tambah semua jenis mobil
Berminat ? Silahkan hubungi atau datang langsung Data anda akan kami bantu dan proses semaksimal mungkin sampai APPROVE

LOKASI : 
Linardi Autocar
Lantai 3 Blok S09 MGK Kemayoran
Jakarta Pusat",Toyota,Yaris,2023,manual,17500,315000000,toyota yaris cross 15 s gr tss hybrid tahun 2023 spesifikasi transmisi automatic warna putih plat nomor b nik 2023 pajak 0427 kilometer 24 rb pendingin kabin sangat dingin mesin aman suspensi suspensi aman interior sangat terawat body mulus kondisi mobil di jamin dalam kondisi terbaik dan pastinya bebas laka dan banjir jadi langsung siap di bawa pulang dan nikmat kenyamanan dari mobil ini pembayaran harga tunai bisa by wa harga kredit otr 315 juta terima jualbelitukartambah semua jenis mobil berminat silahkan hubungi atau datang langsung data anda akan kami bantu dan proses semaksimal mungkin sampai approve lokasi linardi autocar lantai 3 blok s09 mgk kemayoran jakarta pusat,toyota yaris cross 15 s gr tss hybrid 2023
948284097,TOYOTA YARIS GR SPORT AT 2022,"TOYOTA YARIS GR  A/T 2022 PEMAKAIAN 2023

Warna : PUTIH

Km 36RB(service recod)
Pajak 3-2027

Hrga paket kredit 215jt

Tdp 25 juta
- Angsuran 6,165.000x4thn
- 5,255.000x5thn

Tdp 18jt
•Angsuran 
6,535.000x4th
5,690.000x5th



Kondisi mobil:

•⁠ ⁠Garansi mesin & transmisi 1 tahun
•⁠ ⁠Istimewa dan siap pakai
•⁠ ⁠NO PR dan NO minus
•⁠ ⁠Transmisi masih sangat responsif
•⁠ ⁠Kaki kaki aman & senyap
•⁠ ⁠Ruang mesin bebas kebocoran oli
•⁠ ⁠Interior bersih & bebas asap rokok
•⁠ ⁠Garansi 100% BEBAS tabrak/banjir
•⁠ ⁠Surat surat lengkap
•⁠ ⁠Kilometer ASLI & Record
•⁠ ⁠Boleh ajak inspektor/mekanik
•⁠ ⁠Boleh cek ke bengkel resmi
•⁠ ⁠Bisa cek unit ke tempat anda.

*Harga cash silakan chat*
SANDY 

Lokasi: MALL SEASON CITY LANTAI P5 BLOK N8
(BURSA MOBIL MALL SEASON CITY)
Office hours: 09.00-18.00 WIB",Toyota,Yaris,2022,otomatis,27500,215000000,toyota yaris gr otomatis 2022 pemakaian 2023 warna putih kilometer 36rbservice recod pajak 32027 hrga paket kredit 215jt tdp 25 juta angsuran 6165000x4thn 5255000x5thn tdp 18jt •angsuran 6535000x4th 5690000x5th kondisi mobil •⁠ ⁠garansi mesin transmisi 1 tahun •⁠ ⁠istimewa dan siap pakai •⁠ ⁠no pr dan no minus •⁠ ⁠transmisi masih sangat responsif •⁠ ⁠kaki suspensi aman hening •⁠ ⁠ruang mesin bebas kebocoran oli •⁠ ⁠interior bersih bebas asap rokok •⁠ ⁠garansi 100 bebas tabrakbanjir •⁠ ⁠surat surat lengkap •⁠ ⁠kilometer asli record •⁠ ⁠boleh ajak inspektormekanik •⁠ ⁠boleh cek ke bengkel resmi •⁠ ⁠bisa cek unit ke tempat anda harga tunai silakan chat sandy lokasi mall season city lantai p5 blok n8 bursa mobil mall season city office hours 09001800 wib,toyota yaris gr sport otomatis 2022
948283902,Lexus LM350h Hybrid Luxury A25A-FXS 2024 Sonic Titanium Terawat,"Lexus LM350h Hybrid
Luxury A25A-FXS 2024

NIK 2024
Odo 18rb Kilometer
Plat D Ganjil (Blank)
Pajak 12 2026
Luxury 7-Seaters model
Electric-Hybrid Powertrain
Sonic Titanium on Black leather
Tangan Pertama

Spec:
2.5L I-4 A25A-FXS Engine
Electric-Hybrid Powertrain
Automatic Gearbox
Lexus Integrated Multimedia System
Adaptive cruise control
Rear seats tablets
Rear roof monitor
Captain seats with tabs
Cabin shades
Ambient lighting
Ventilated leather seats
Premium Audio Mark Levinson 
Daytime running lights
Panoramic-Split roof
Luxury facelift bodykits
Luxury facelift rims
Intelligent Highbeam
Multi-zone climate control
Lane Departure Alert
Lexus Safety System+ 3.0
LED Lights
Memory seats
Massage seats
Navigation System
Parking Assist Sensor
Sequential turn signals

Dokumen lengkap.

KHUSUS Paket Kredit
DP Rendah:
OTR 1,869M
TDP 429
Angs 48,263,000 (4th)
Angs 40,951,000 (5th)
Asuransi Kombinasi

KHUSUS Promo
Bunga 0% (Limited offer)
TDP 1,315M
Angs 65,000,000 (1th)
Asuransi Allrisk

*Bonus*:
1. Free Premium detailing interior exterior dan mesin.
2. Free fogging anti bacterial n virus.
3. Garansi mesin dan transmisi 1th by Otospector
4. ⁠Emergency Towing coverage.
5. ⁠Free Jasa Service seumur hidup.
6. Garansi sertifikat lulus Inspeksi by Otospector.

Promo Special:
1. *PROMO BUNGA 0%*
2. *PROMO BUNGA RENDAH BCAF*
3. *PROMO TDP RENDAH*

Cash 1,950M

Terima tukar tambah 

Lokasi: Garasi Bloko",Lexus,Lainnya,2024,manual,17500,1869000000,lexus lm350h hybrid luxury a25afxs 2024 nik 2024 odometer 18rb kilometer plat nomor d ganjil blank pajak 12 2026 luxury 7seaters model electrichybrid powertrain sonic titanium hidup black leather tangan pertama spec 25l i4 a25afxs engine electrichybrid powertrain automatic gearbox lexus integrated multimedia system adaptive cruise control rear seats tablets rear roof monitor captain seats with tabs cabin shades ambient lighting ventilated leather seats premium audio mark levinson daytime running lights panoramicsplit roof luxury facelift bodykits luxury facelift rims intelligent highbeam multizone climate control lane departure alert lexus safety system 30 led lights memory seats massage seats navigation system parking assist sensor sequential turn signals dokumen lengkap khusus paket kredit uang muka rendah otr 1869m tdp 429 angsuran 48263000 4th angsuran 40951000 5th asuransi kombinasi khusus promo bunga 0 limited offer tdp 1315m angsuran 65000000 1th asuransi allrisk bonus 1 free premium detailing interior exterior dan mesin 2 free fogging anti bacterial n virus 3 garansi mesin dan transmisi 1th by otospector 4 ⁠emergency towing coverage 5 ⁠free jasa service seumur hidup 6 garansi sertifikat lulus inspeksi by otospector promo special 1 promo bunga 0 2 promo bunga rendah bcaf 3 promo tdp rendah tunai 1950m terima tukar tambah lokasi garasi bloko,lexus lm350h hybrid luxury a25afxs 2024 sonic titanium terawat
948283855,BMW X3 G01 LCI  M Performance B48 2022 Hitam Mulus Sport,"BMW X3 G01 LCI 
M Performance B48 2022

NIK 2022
Odo 21rb Miles
Pajak 07 2027
Plat B Genap
ADAS Safety System
Adaptive Cruise control
BMW X3-M Upgrades
X3-M Bodykits option
892m Two-tone wheels

*BMW Warranty*
Free Service: Jul 2027

Spec:
B48 2.0L Inline-4 Engine
Twin-Scroll Turbocharger
ZF8 Transmission
Digital Speedometer
BMW iDrive-7 System
Navigation Maps
Electric Sport seats
892M double-spoke wheels (2-tone)
X3-M Steering Wheel
X3-M Bodykits
Black Sapphire on Cognac
ADAS System (ACC)
Distance measuring radar
Carbon fiber grille
Yellow DRL Modules

KHUSUS Paket Kredit 
DP Rendah:
OTR 765
TDP 195
Angs 19,081,000 (4th) 
Angs 16,099,000 (5th)
Asuransi Kombinasi 

KHUSUS Promo
Bunga 0% (Limited offer)
TDP 539
Angs 26,500,000 (1th)
Asuransi TLO

*Bonus*:
1. Free Premium detailing interior exterior dan mesin.
2. Free fogging anti bacterial n virus.
3. Garansi mesin dan transmisi 1th by Otospector
4. ⁠Emergency Towing coverage.
5. ⁠Free Jasa Service seumur hidup.
6. Garansi sertifikat lulus Inspeksi by Otospector.

Promo Special:
1. *PROMO BUNGA 0%*
2. *PROMO BUNGA RENDAH BCAF*
3. *PROMO TDP RENDAH*

Cash 795

Terima tukar tambah. 

Lokasi: Garasi Bloko",Bmw,X3,2022,manual,22500,765000000,bmw x3 g01 lci m performance b48 2022 nik 2022 odometer 21rb miles pajak 07 2027 plat nomor b genap adas safety system adaptive cruise control bmw x3m upgrades x3m bodykits option 892m twotone wheels bmw warranty free service jul 2027 spec b48 20l inline4 engine twinscroll turbocharger zf8 transmission digital speedometer bmw idrive7 system navigation maps electric sport seats 892m doublespoke wheels 2tone x3m steering wheel x3m bodykits black sapphire hidup cognac adas system acc distance measuring radar carbon fiber grille yellow drl modules khusus paket kredit uang muka rendah otr 765 tdp 195 angsuran 19kontak000 4th angsuran 16099000 5th asuransi kombinasi khusus promo bunga 0 limited offer tdp 539 angsuran 26500000 1th asuransi tlo bonus 1 free premium detailing interior exterior dan mesin 2 free fogging anti bacterial n virus 3 garansi mesin dan transmisi 1th by otospector 4 ⁠emergency towing coverage 5 ⁠free jasa service seumur hidup 6 garansi sertifikat lulus inspeksi by otospector promo special 1 promo bunga 0 2 promo bunga rendah bcaf 3 promo tdp rendah tunai 795 terima tukar tambah lokasi garasi bloko,bmw x3 g01 lci m performance b48 2022 hitam mulus sport
948283756,[TERMURAH]Toyota Voxy 2.0 TSS CVT 2023 Voxy 2023 Voxy 2024 Voxy,"DI JUAL !!!

Toyota Voxy 2.0 TSS CVT 2023

• Tangan Pertama
• Nopol A Genap
• Kondisi Sangat Terawat
• Pajak 04/2027
• Service Record Bengkel Resmi
• Dokumen Di Jamin Keabsahannya
• JAMINAN BEBAS TABRAK / BANJIR

Harga Paket Kredit Tdp Minim Rp. 360jt
Harga Cash Call / Whatsapp

Alamat :
POIN (Pusat Otomotif Indonesia) PIK 2 Blok C No.15",Toyota,Voxy,2024,otomatis,72500,360000000,di jual toyota voxy 20 tss cvt 2023 • tangan pertama • nopol a genap • kondisi sangat terawat • pajak 042027 • service record bengkel resmi • dokumen di jamin keabsahannya • jaminan bebas tabrak banjir harga paket kredit tdp minim rp 360jt harga tunai call whatsapp alamat poin pusat otomotif indonesia pik 2 blok c no15,termurahtoyota voxy 20 tss cvt 2023 voxy 2023 voxy 2024 voxy
948146222,Toyota Fortuner GR Legender tetadrive 4x4 2025 BAN BF GOODRICH,"Toyota Fortuner GR TSS Legender tetadrive 4x4 2025 BAN BF GOODRICH

‼️‼️ SUPER GOOD CONDITION ‼️‼️

• Nik 2025
• ⁠Odo 16.xxx record
• ⁠Plat B Genap
• ⁠Pajak 7/27
• ⁠Full original cat 
• ⁠Ban BFG GOODRICH 
• ⁠Jaminan bebas tabrak dan banjir
• ⁠Garansi mesin dan transmisi

OTR KREDIR 610
Cash by wa/call

For more info follow my tiktok n instagram Macgarage27",Toyota,Fortuner,2025,manual,12500,610000000,toyota fortuner gr tss legender tetadrive 4x4 2025 ban bf goodrich ‼️‼️ super good condition ‼️‼️ • nik 2025 • ⁠odo 16xxx record • ⁠plat b genap • ⁠pajak 727 • ⁠full original cat bodi • ⁠ban bfg goodrich • ⁠jaminan bebas tabrak dan banjir • ⁠garansi mesin dan transmisi otr kredir 610 tunai by wacall for more info follow my tiktok n instagram macgarage27,toyota fortuner gr legender tetadrive 4x4 2025 ban bf goodrich
947785435,KM Rendah - Honda Mobilio 1.5 E Bensin-MT 2016,"""KM Rendah - Honda Mobilio 1.5 E Bensin-MT 2016
.
Harga Credit : Rp114,000,000
.
Mau Setting TDP dan Angsuran? Langsung Chat Saja.
.
FREE ASURANSI TLO UNTUK PEMBELIAN CASH
.
- Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah
- 1000+ Pilihan Unit (Cari Unit Tertentu? Chat Saja)
- Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000
- Dapatkan Promo Voucher Service
- Tambahan Asuransi TLO Untuk Pembelian Cash
*S&K berlaku
.
Spesifikasi Unit : 
1. Pajak Jun 2027
2. Odometer 71rb+ Km
3. Plat : Ganjil
4. Surat-surat Jaminan Asli dan Sesuai
5. Garansi 1 Tahun (S&K Berlaku)
.
Keunggulan Model :
• cocok buat Mobilisasi dalam dan Luar kota dengan konsumsi BBM sd 12-15 KM/L
• Car of the Year – Indonesia Car of the Year (ICOTY 2015)
• Best Value for Money – Car of the Year 2015
• Jaringan bengkel luas ada dimana-mana
• Nilai jual kembali tinggi dan stabil di pasar mobil bekas Indonesia, khususnya Jabodetabek
• Suku cadang original dan aftermarket mudah didapatkan di bengkel resmi maupun umum dengan harga terjangkau
• Cocok untuk berbagai kebutuhan: keluarga, komuter harian di Jakarta, perjalanan luar kota, atau adventure ringan
• Kabin lega dan fleksibel, sangat ideal untuk keluarga besar atau angkutan penumpang
.
Mengapa Anda harus membeli mobil di OLXmobbi?
- Gratis Garansi hingga 1 tahun
- Voucher Biaya Jasa Perawatan
- FREE HOME TEST DRIVE
*S&K Berlaku
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT
.
Kunjungi kami di
OLXmobbi Buaran
Jl. Radin Inten II No.1, RT.8/RW.14, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 1601491
.
Sandi - Sales Advisor
OLXmobbi Buaran
Ahlinya Mobil Bekas Kualitas""",Honda,Mobilio,2016,manual,72500,114000000,kilometer rendah honda mobilio 15 e bensinmt 2016 harga credit rp114000000 mau setting tdp dan angsuran langsung chat saja free asuransi tlo untuk pembelian tunai nikmati promo di olxmobbi jual beli tukar tambah 1000 pilihan unit cari unit tertentu chat saja beli mobil dan dapatkan bonus saldo digital hingga rp1500000 dapatkan promo voucher service tambahan asuransi tlo untuk pembelian tunai sk berlaku spesifikasi unit 1 pajak jun 2027 2 odometer 71rb kilometer 3 plat nomor ganjil 4 suratsurat jaminan asli dan sesuai 5 garansi 1 tahun sk berlaku keunggulan model • cocok buat mobilisasi dalam dan luar kota dengan konsumsi bbm sd 1215 kml • car of the year – indonesia car of the year icoty 2015 • best value for money – car of the year 2015 • jaringan bengkel luas ada dimanamana • nilai jual kembali tinggi dan stabil di pasar mobil bekas indonesia khususnya jabodetabek • suku cadang original dan aftermarket mudah didapatkan di bengkel resmi maupun umum dengan harga terjangkau • cocok untuk berbagai kebutuhan keluarga komuter harian di jakarta perjalanan luar kota atau adventure ringan • kabin lega dan fleksibel sangat ideal untuk keluarga besar atau angkutan penumpang mengapa anda harus membeli mobil di olxmobbi gratis garansi hingga 1 tahun voucher biaya jasa perawatan free home test drive sk berlaku pembayaran booking fee pelunasan hanya melalui no rekening 2061888995 bca an serasi mitra mobil pt kunjungi kami di olxmobbi buaran jl radin inten ii no1 rt8rw14 klender kec duren sawit kota jakarta timur daerah khusus ibukota jakarta 1601491 sandi sales advisor olxmobbi buaran ahlinya mobil bekas kualitas,kilometer rendah honda mobilio 15 e bensinmt 2016
946934275,#Team Portimao! BMW 330i MSport 2022 Full Options! C300 320i cla200,"BMW 330i M-Sport 2022 (G20)
•
Plat B Ganjil
Perakitan 2021 & Faktur 2022
Super Favorite Color, Blue on Black
Pajak on Panjang januari 2027 
Odo Low 24k miles 
Service Record BMW
Surat & Kunci Cadangan Lengkap
•
Engine 2.0 Turbo 258hp & 400Nm
Bmw free service till Nov 2026 
M-Sport Bodykit & Wheels
M Performance Steering & Big Brake Kit
Digital Speedometer 
•
Sunroof & Comfort Access
Electric and Memory Seat R/L
Harman Kardon Audio Built in Bluetooth
•
Adaptive Suspension 
Electric Parking Brake & Park Assist
Drive Mode : Eco, Comfort, Sport, Sport +
Parking Sensor & Camera
•
OTR Khusus Paket Kredit via
CIMB Niaga Auto Finance Rp 599jt 
4th TDP 116jt Angsuran 18.4jt
5th TDP 101jt Angsuran 16.3jt 
•
Paket Spesial Bunga Premium 4.25%!
3th TDP 189jt Angsuran 18.9jt 
4th TDP 189jt Angsuran 15jt  
•
Paket Spesial Bunga 0%!
1th TDP 495jt Angsuran 23.8jt
•
Garansi Bebas Tabrak & Banjir 
Garansi Mesin & Transmisi 30days by @Otospector 
Free Multisteps Paint Correction 
Free Ceramic Coating 
Free Bactakleen Car Fogging Anti Bacterial and Virus 
•
///ᴀᴜᴛᴏʙᴀʜɴ.ɪᴅ

Bursa Mobil BSD 
Blok B9 & C7-C9
Open Daily 09.00-18.00
•
Bursa Mobil Bintaro
Blok A19 & A25
Open Daily 09.00-18.00",Bmw,320I,2022,manual,12500,599000000,bmw 330i msport 2022 g20 • plat nomor b ganjil perakitan 2021 faktur 2022 super favorite color blue hidup black pajak hidup panjang januari 2027 odometer rendah 24k miles service record bmw surat kunci cadangan lengkap • engine 20 turbo 258hp 400nm bmw free service till nov 2026 msport bodykit wheels m performance steering big brake kit digital speedometer • sunroof comfort access electric and memory seat rl harman kardon audio built in bluetooth • adaptive suspension electric parking brake park assist drive mode eco comfort sport sport parking sensor camera • otr khusus paket kredit via cimb niaga auto finance rp 599jt 4th tdp 116jt angsuran 184jt 5th tdp 101jt angsuran 163jt • paket spesial bunga premium 425 3th tdp 189jt angsuran 189jt 4th tdp 189jt angsuran 15jt • paket spesial bunga 0 1th tdp 495jt angsuran 238jt • garansi bebas tabrak banjir garansi mesin transmisi 30days by otospector free multisteps paint correction free ceramic coating free bactakleen car fogging anti bacterial and virus • ᴀᴜᴛᴏʙᴀʜɴɪᴅ bursa mobil bsd blok b9 c7c9 open daily 09001800 • bursa mobil bintaro blok a19 a25 open daily 09001800,team portimao bmw 330i msport 2022 full options c300 320i cla200
